Elapsed time = 147.558952 for 8 ranks, 1 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 76.035758 for 8 ranks, 2 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 38.120221 for 8 ranks, 4 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 19.892499 for 8 ranks, 8 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 24.963593 for 8 ranks, 16 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 16.894004 for 8 ranks, 32 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 77.433614 for 16 ranks, 1 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 39.752743 for 16 ranks, 2 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 19.334414 for 16 ranks, 4 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 20.361848 for 16 ranks, 8 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 17.766631 for 16 ranks, 16 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 17.448268 for 16 ranks, 32 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 38.717435 for 32 ranks, 1 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 20.116171 for 32 ranks, 2 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 18.956064 for 32 ranks, 4 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 15.746850 for 32 ranks, 8 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 16.107460 for 32 ranks, 16 threads, for generating 1000 patterns with a pattern size of 2000 
Elapsed time = 19.511104 for 32 ranks, 32 threads, for generating 1000 patterns with a pattern size of 2000 
